اسم_المدرسة,المنطقة_الإدارية,الإدارة_التعليمية,المكتب_التعليمي,السلطة,نوع_التعليم,الجنس,نوع_الاختبار,تخصص_الاختبار,متوسط_أداء_الطلبة_في_المدرسة,ترتيب_المدرسة_على_مستوى_المدارس
0.9688459850811759,0.5,0.851063829787234,0.8793103448275862,0.0,0.75,0.0,0.0,1.0,0.7188402154805138,0.0203810367744794
0.5958753839403247,0.25,0.8085106382978723,0.9885057471264368,0.0,0.75,0.0,0.0,0.0,0.7838310377641577,0.02082410279131591
0.1636682755594559,0.25,0.8085106382978723,0.20402298850574713,0.75,0.75,0.0,0.0,1.0,0.71798194530449,0.02082410279131591
0.865291794646775,0.3333333333333333,0.6595744680851063,0.853448275862069,0.0,0.75,0.0,0.0,0.0,0.7827588816397948,0.021267168808152416
0.10004387889425187,0.41666666666666663,0.8297872340425532,0.8419540229885057,0.75,0.0,0.0,0.0,1.0,0.7176571618990135,0.021267168808152416
0.388328214129004,0.3333333333333333,0.6595744680851063,0.853448275862069,0.0,0.75,0.0,0.0,0.0,0.7775581224871377,0.021710234824988926
0.11671785870996051,0.25,0.8085106382978723,0.08045977011494253,0.75,0.75,0.0,0.0,1.0,0.7173320346254528,0.021710234824988926
0.15379552435278632,0.3333333333333333,0.6595744680851063,0.7212643678160919,0.75,0.75,0.0,0.0,0.0,0.7758111006856312,0.022153300841825433
0.09960508995173321,0.41666666666666663,0.8297872340425532,0.9080459770114943,0.75,0.0,0.0,0.0,1.0,0.7172175756774442,0.022153300841825433
0.8859148749451514,0.25,0.8085106382978723,0.20402298850574713,0.5,0.5,0.0,0.0,0.0,0.7758040513899063,0.022596366858661943
0.10267661254936376,0.3333333333333333,0.6595744680851063,0.853448275862069,0.75,0.0,0.0,0.0,1.0,0.7145311062700488,0.022596366858661943
0.7683194383501536,0.25,0.8085106382978723,0.13793103448275862,0.0,0.75,0.0,0.0,0.0,0.775228833771147,0.02303943287549845
0.8301886792452831,0.25,0.8085106382978723,0.20402298850574713,0.0,0.75,0.0,0.0,1.0,0.712924235274838,0.02303943287549845
0.17397981570864415,0.3333333333333333,0.6595744680851063,0.7040229885057471,0.75,0.75,0.0,0.0,0.0,0.7723964660480498,0.023482498892334964
0.7084247476963581,0.9166666666666666,0.7234042553191489,0.6120689655172413,0.75,0.0,0.0,0.0,1.0,0.7118836904522101,0.023482498892334964
0.42825800789820095,0.25,0.8085106382978723,0.21839080459770116,0.5,0.5,0.0,0.0,0.0,0.7713307451692613,0.02392556490917147
0.24616059675296184,0.9166666666666666,0.9574468085106382,0.8850574712643678,0.75,0.0,0.0,0.0,1.0,0.7104374304143017,0.02392556490917147
0.7538394032470382,0.9166666666666666,0.9574468085106382,0.8448275862068966,0.0,0.75,0.0,0.0,0.0,0.7699478551068597,0.02436863092600798
0.7141290039491005,0.3333333333333333,0.6808510638297872,0.4885057471264368,0.75,0.0,0.0,0.0,1.0,0.7097910566641303,0.02436863092600798
0.3251426064063186,0.9166666666666666,0.7234042553191489,0.5632183908045977,0.0,0.75,0.0,0.0,0.0,0.7698439578214356,0.024811696942844488
0.7145677928916191,0.3333333333333333,0.6808510638297872,0.4885057471264368,0.75,0.0,0.0,0.0,1.0,0.7068969646199286,0.024811696942844488
0.8301886792452831,0.25,0.8085106382978723,0.20402298850574713,0.0,0.75,0.0,0.0,0.0,0.7693886027920074,0.025254762959680998
0.7152259763053971,0.9166666666666666,0.7234042553191489,0.5632183908045977,0.75,0.0,0.0,0.0,1.0,0.7032404924711679,0.025254762959680998
0.8935936814392278,0.25,0.8085106382978723,0.9885057471264368,0.0,0.75,0.0,0.0,0.0,0.7688718181855472,0.025697828976517505
0.10223782360684511,0.3333333333333333,0.6595744680851063,0.6925287356321839,0.75,0.0,0.0,0.0,1.0,0.7019831142594801,0.025697828976517505
0.12878455462922334,0.25,0.8085106382978723,0.9885057471264368,0.75,0.75,0.0,0.0,0.0,0.7666832943260022,0.026140894993354015
0.14238701184730146,0.25,0.8085106382978723,0.08045977011494253,0.75,0.0,0.0,0.0,1.0,0.7012632264253191,0.026140894993354015
0.0767880649407635,0.3333333333333333,0.6808510638297872,0.4885057471264368,0.75,0.75,0.0,0.0,0.0,0.7658442316386784,0.026583961010190522
0.21303203159280387,0.3333333333333333,0.6595744680851063,0.8764367816091954,0.75,0.75,0.0,0.0,1.0,0.6982600545124249,0.026583961010190522
0.9703817463799912,0.5833333333333333,0.8723404255319148,0.25862068965517243,0.0,0.75,0.0,0.0,0.0,0.7652078791869594,0.027027027027027032
0.16871434839842037,0.41666666666666663,0.0851063829787234,0.014367816091954023,0.75,0.75,0.0,0.0,1.0,0.6980600952214935,0.027027027027027032
0.40939008336989907,0.3333333333333333,0.6808510638297872,0.5172413793103449,0.75,0.75,0.0,0.0,0.0,0.7650276923108663,0.02747009304386354
0.711715664765248,0.25,0.8085106382978723,0.13218390804597702,0.75,0.0,0.0,0.0,1.0,0.6970348770906167,0.02747009304386354
0.5535322509872751,0.25,0.8085106382978723,0.21839080459770116,0.0,0.75,0.0,0.0,0.0,0.7649082718376434,0.02791315906070005
0.4942957437472576,0.9166666666666666,0.7021276595744681,0.6091954022988506,0.75,0.0,0.0,0.0,1.0,0.6941557924320876,0.02791315906070005
0.1636682755594559,0.25,0.8085106382978723,0.20402298850574713,0.75,0.75,0.0,0.0,0.0,0.7637957357753993,0.02835622507753656
0.4153137340939008,0.5,0.851063829787234,0.8793103448275862,0.75,0.75,0.0,0.0,1.0,0.6934285359961232,0.02835622507753656
0.6676173760421238,0.25,0.8085106382978723,0.20402298850574713,0.0,0.75,0.0,0.0,0.0,0.760097852084505,0.028799291094373066
0.2639315489249671,0.9166666666666666,0.9574468085106382,0.8706896551724138,0.75,0.0,0.0,0.0,1.0,0.6920917242569977,0.028799291094373066
0.1834137779727951,0.3333333333333333,0.6595744680851063,0.7212643678160919,0.75,0.75,0.0,0.0,0.0,0.7592728879886312,0.029242357111209576
0.19109258446687144,0.9166666666666666,0.9574468085106382,0.8448275862068966,0.75,0.0,0.0,0.0,1.0,0.691077141474723,0.029242357111209576
0.2865291794646775,0.3333333333333333,0.6595744680851063,0.8764367816091954,0.75,0.75,0.0,0.0,0.0,0.75829848864819,0.029685423128046083
0.21281263712154455,0.25,0.8085106382978723,0.13793103448275862,0.75,0.75,0.0,0.0,1.0,0.6897373822948758,0.029685423128046083
0.7468187801667399,0.25,0.8085106382978723,0.20402298850574713,0.0,0.75,0.0,0.0,0.0,0.7574247444083795,0.030128489144882593
0.49407634927599825,0.9166666666666666,0.7021276595744681,0.6580459770114943,0.75,0.0,0.0,0.0,1.0,0.6896755106017354,0.030128489144882593
0.20315928038613426,0.25,0.8085106382978723,0.21839080459770116,0.75,0.75,0.0,0.0,0.0,0.7573760870744728,0.0305715551617191
0.9146555506801228,0.9166666666666666,0.7234042553191489,0.6264367816091954,0.0,0.75,0.0,0.0,1.0,0.6882146607322568,0.0305715551617191
0.050680122860903905,0.25,0.8085106382978723,0.9885057471264368,0.75,0.75,0.0,0.0,1.0,0.6882146607322568,0.0305715551617191
0.27336551118911806,0.3333333333333333,0.6595744680851063,0.7212643678160919,0.75,0.75,0.0,0.0,0.0,0.7562975693905531,0.031014621178555607
0.17134708205353225,0.3333333333333333,0.6595744680851063,0.7212643678160919,0.75,0.75,0.0,0.0,0.0,0.7556813577837624,0.03145768719539212
0.9798157086441421,0.25,0.5957446808510638,0.008620689655172414,0.75,0.0,0.0,0.0,1.0,0.6860908823205556,0.03145768719539212
0.8628784554629223,0.3333333333333333,0.6595744680851063,0.7040229885057471,0.5,0.5,0.0,0.0,0.0,0.75312853025107,0.03190075321222863
0.7082053532250987,0.9166666666666666,0.7234042553191489,0.5632183908045977,0.75,0.0,0.0,0.0,1.0,0.6859498472820436,0.03190075321222863
0.15313734093900833,0.3333333333333333,0.6595744680851063,0.853448275862069,0.75,0.75,0.0,0.0,0.0,0.7528557200503119,0.03234381922906514
0.4945151382185169,0.9166666666666666,0.7021276595744681,0.6091954022988506,0.75,0.0,0.0,0.0,1.0,0.68543991547526,0.03234381922906514
0.20118473014480034,0.3333333333333333,0.6595744680851063,0.8764367816091954,0.75,0.75,0.0,0.0,0.0,0.75188495588676,0.03278688524590164
0.42628345765686704,0.25,0.8085106382978723,0.21839080459770116,0.0,0.75,0.0,0.0,1.0,0.6847589584206257,0.03278688524590164
0.13141728828433524,0.3333333333333333,0.6595744680851063,0.853448275862069,0.75,0.75,0.0,0.0,0.0,0.7514921848486467,0.03322995126273815
0.2250987275120667,0.9166666666666666,0.9574468085106382,0.9224137931034483,0.75,0.0,0.0,0.0,1.0,0.684227313800529,0.03322995126273815
0.9622641509433962,0.3333333333333333,0.6808510638297872,0.4885057471264368,0.75,0.75,0.0,0.0,0.0,0.7491053227905671,0.03367301727957466
0.1643264589732339,0.9166666666666666,0.7234042553191489,0.6120689655172413,0.75,0.75,0.0,0.0,1.0,0.6825598974605023,0.03367301727957466
0.5002193944712593,0.25,0.8085106382978723,0.13793103448275862,0.0,0.75,0.0,0.0,0.0,0.7478583588694276,0.03411608329641117
0.7125932426502852,0.25,0.6382978723404256,0.017241379310344827,0.75,0.0,0.0,0.0,1.0,0.6824640319510435,0.03411608329641117
0.2538394032470382,0.5,0.851063829787234,0.8649425287356322,0.75,0.75,0.0,0.0,0.0,0.7473969861485268,0.034559149313247675
0.1564282580078982,0.9166666666666666,0.7234042553191489,0.6120689655172413,0.75,0.75,0.0,0.0,1.0,0.6820143507450036,0.034559149313247675
0.913339183852567,0.9166666666666666,0.7234042553191489,0.8247126436781609,0.0,0.75,0.0,0.0,0.0,0.747280439430007,0.035002215330084185
0.7086441421676174,0.9166666666666666,0.7234042553191489,0.5632183908045977,0.75,0.0,0.0,0.0,1.0,0.6819748550393387,0.035002215330084185
0.9159719175076788,0.9166666666666666,0.7234042553191489,0.5632183908045977,0.5,0.5,0.0,0.0,0.0,0.746504058982022,0.035445281346920696
0.09916630100921457,0.25,0.0425531914893617,0.011494252873563218,0.75,0.0,0.0,0.0,1.0,0.6806022318954499,0.035445281346920696
0.19877139096094779,0.3333333333333333,0.6595744680851063,0.853448275862069,0.75,0.75,0.0,0.0,0.0,0.746498729026718,0.035888347363757206
0.7123738481790259,0.25,0.8085106382978723,0.1810344827586207,0.75,0.0,0.0,0.0,1.0,0.6788045386755437,0.035888347363757206
0.9931987713909609,0.9166666666666666,0.7234042553191489,0.8247126436781609,0.0,0.75,0.0,0.0,0.0,0.7447931433293509,0.036331413380593716
0.7079859587538394,0.9166666666666666,0.7234042553191489,0.6264367816091954,0.75,0.0,0.0,0.0,1.0,0.6773690859202794,0.036331413380593716
0.9648968845985081,0.5,0.851063829787234,0.8793103448275862,0.0,0.75,0.0,0.0,0.0,0.7441989884039575,0.03677447939743022
0.16783677051338305,0.5833333333333333,0.8723404255319148,0.25862068965517243,0.75,0.0,0.0,0.0,1.0,0.6771298519817375,0.03677447939743022
0.42628345765686704,0.25,0.8085106382978723,0.21839080459770116,0.0,0.75,0.0,0.0,0.0,0.7429409224561012,0.03721754541426673
0.5054848617814831,0.25,0.0425531914893617,0.011494252873563218,0.0,0.75,0.0,0.0,1.0,0.6768957515024518,0.03721754541426673
0.1654234313295305,0.3333333333333333,0.6595744680851063,0.8764367816091954,0.75,0.75,0.0,0.0,0.0,0.740847527245835,0.03766061143110324
0.09982448442299255,0.41666666666666663,0.02127659574468085,0.05747126436781609,0.75,0.0,0.0,0.0,1.0,0.6768232198987028,0.03766061143110324
0.18736287845546293,0.3333333333333333,0.6808510638297872,0.5172413793103449,0.75,0.75,0.0,0.0,0.0,0.7394829850019233,0.03810367744793975
0.20118473014480034,0.3333333333333333,0.6595744680851063,0.8764367816091954,0.75,0.75,0.0,0.0,1.0,0.6755341812612674,0.03810367744793975
0.6728828433523475,0.3333333333333333,0.6808510638297872,0.5172413793103449,0.0,0.75,0.0,0.0,0.0,0.7386382484912113,0.038546743464776254
0.9716981132075472,0.5,0.851063829787234,0.8563218390804598,0.0,0.75,0.0,0.0,1.0,0.6740208423849443,0.038546743464776254
0.25340061430451954,0.3333333333333333,0.6595744680851063,0.853448275862069,0.75,0.75,0.0,0.0,0.0,0.7377509214620772,0.038989809481612764
0.1511627906976744,0.25,0.8085106382978723,0.21839080459770116,0.75,0.75,0.0,0.0,1.0,0.6740164457858684,0.038989809481612764
0.7806055287406758,0.3333333333333333,0.6595744680851063,0.853448275862069,0.75,0.75,0.0,0.0,0.0,0.7375901140087262,0.039432875498449274
0.17112768758227292,0.3333333333333333,0.6595744680851063,0.6925287356321839,0.75,0.75,0.0,0.0,1.0,0.673886832080151,0.039432875498449274
0.055068012286090394,0.3333333333333333,0.6595744680851063,0.7212643678160919,0.75,0.75,0.0,0.0,0.0,0.7368494467174806,0.039875941515285784
0.1474330846862659,0.25,0.8085106382978723,0.20402298850574713,0.75,0.75,0.0,0.0,1.0,0.6735149387471464,0.039875941515285784
0.2343132953049583,0.25,0.8085106382978723,0.9885057471264368,0.75,0.75,0.0,0.0,0.0,0.736665231672402,0.04031900753212229
0.7150065818341378,0.25,0.2553191489361702,0.12931034482758622,0.75,0.0,0.0,0.0,1.0,0.673126564308109,0.04031900753212229
0.5478279947345327,0.25,0.8085106382978723,0.08045977011494253,0.0,0.75,0.0,0.0,0.0,0.7362860188616063,0.0407620735489588
0.9648968845985081,0.5,0.851063829787234,0.8793103448275862,0.0,0.75,0.0,0.0,1.0,0.6707743346785044,0.0407620735489588
0.05813953488372093,0.3333333333333333,0.6595744680851063,0.7212643678160919,0.75,0.75,0.0,0.0,0.0,0.7360459252528542,0.04120513956579531
0.1601579640193067,0.41666666666666663,0.8297872340425532,0.867816091954023,0.75,0.75,0.0,0.0,1.0,0.6704714114583774,0.04120513956579531
0.6020184291355858,0.9166666666666666,0.9574468085106382,0.8850574712643678,0.0,0.75,0.0,0.0,0.0,0.7351545946167404,0.04164820558263182
0.21654234313295306,0.25,0.0425531914893617,0.9310344827586207,0.75,0.75,0.0,0.0,1.0,0.6701875974789262,0.04164820558263182
0.21281263712154455,0.25,0.8085106382978723,0.13793103448275862,0.75,0.75,0.0,0.0,0.0,0.7350281494097983,0.04209127159946833
0.10048266783677051,0.41666666666666663,0.02127659574468085,0.05747126436781609,0.75,0.0,0.0,0.0,1.0,0.6690191337289961,0.04209127159946833
